Unnamed: 0,Intercept,SNEBC,resource,Rem. demand,Rem. Debris,Satisfied demand,Exp period before,Exp period after,BC_debris,BC_regular,BC_regular_sp,IG_1,Qval
"(52, 14)",1,48.0,1.0,3.0,16.0,2.0,0.0497870683679,0.0407622039784,4.0,2.0,24.0,0.0,12.228661193499999
"(54, 3)",1,0.0,1.0,3.0,19.0,3.0,0.818730753078,0.0223707718562,4.0,2.0,0.0,0.0,5.4946916666199996
"(54, 5)",1,0.0,1.0,3.0,19.0,3.0,0.0273237224473,0.0223707718562,4.0,2.0,0.0,0.0,5.4946916666199996
"(54, 10)",1,42.0,1.0,3.0,19.0,3.0,0.0273237224473,0.0223707718562,4.0,2.0,21.0,0.0,6.7112315568499996
"(54, 11)",1,42.0,1.0,3.0,19.0,3.0,0.818730753078,0.0223707718562,4.0,2.0,21.0,3.0,6.7112315568499996
"(54, 13)",1,42.0,0.5,3.0,18.5,3.0,0.818730753078,0.0223707718562,4.0,2.0,21.0,0.0,6.7112315568499996
"(54, 14)",1,42.0,1.0,3.0,19.0,3.0,0.0273237224473,0.0223707718562,4.0,2.0,21.0,0.0,6.7112315568499996
"(55, 3)",1,0.0,1.0,3.0,20.0,3.0,0.818730753078,0.0183156388887,4.0,2.0,0.0,0.0,4.4986730461400004
"(55, 10)",1,42.0,1.0,3.0,20.0,3.0,0.0223707718562,0.0183156388887,4.0,2.0,21.0,0.0,5.4946916666199996
"(55, 11)",1,42.0,1.0,3.0,20.0,3.0,0.0223707718562,0.0183156388887,4.0,2.0,21.0,3.0,5.4946916666199996
"(55, 13)",1,42.0,0.5,3.0,19.5,3.0,0.818730753078,0.0183156388887,4.0,2.0,21.0,0.0,5.4946916666199996
"(55, 14)",1,42.0,1.0,3.0,20.0,3.0,0.0223707718562,0.0183156388887,4.0,2.0,21.0,0.0,5.4946916666199996
"(57, 2)",1,0.0,3.0,6.0,17.0,0.0,0.818730753078,0.0333732699603,3.0,5.5,0.0,0.0,14.908348290999999
"(57, 9)",1,30.0,1.0,6.0,15.0,0.0,0.0608100626252,0.0497870683679,8.33333333333,7.0,30.0,3.0,27.164781703899997
"(57, 10)",1,30.0,1.0,6.0,15.0,0.0,0.818730753078,0.0497870683679,5.0,5.5,30.0,0.0,27.164781703899997
"(57, 14)",1,30.0,1.0,6.0,15.0,0.0,0.0608100626252,0.0497870683679,5.0,5.5,30.0,0.0,27.164781703899997
"(58, 2)",1,0.0,3.0,3.0,18.0,3.0,0.818730753078,0.0273237224473,5.33333333333,4.0,0.0,0.0,6.7112315568499996
"(58, 4)",1,0.0,1.0,3.0,16.0,3.0,0.0497870683679,0.0407622039784,5.33333333333,4.0,0.0,0.0,10.011980988099999
"(58, 5)",1,0.0,1.0,3.0,16.0,3.0,0.818730753078,0.0407622039784,5.33333333333,4.0,0.0,0.0,10.011980988099999
"(58, 10)",1,42.0,1.0,3.0,16.0,3.0,0.818730753078,0.0407622039784,6.33333333333,4.0,21.0,0.0,12.228661193499999
"(58, 11)",1,42.0,1.0,3.0,16.0,3.0,0.0497870683679,0.0407622039784,6.33333333333,4.0,21.0,3.0,12.228661193499999
"(58, 13)",1,42.0,0.5,3.0,15.5,3.0,0.818730753078,0.0407622039784,6.33333333333,4.0,21.0,0.0,12.228661193499999
"(58, 14)",1,42.0,1.0,3.0,16.0,3.0,0.0497870683679,0.0407622039784,6.33333333333,4.0,21.0,0.0,12.228661193499999
"(60, 4)",1,42.0,1.0,3.0,15.0,3.0,0.0608100626252,0.0497870683679,4.0,2.0,21.0,0.0,14.9361205104
"(60, 5)",1,42.0,1.0,3.0,15.0,3.0,0.818730753078,0.0497870683679,4.0,2.0,21.0,3.0,14.9361205104
"(60, 8)",1,0.0,4.0,3.0,18.0,3.0,0.0608100626252,0.0273237224473,4.0,2.0,0.0,0.0,6.7112315568499996
"(60, 9)",1,42.0,1.0,3.0,15.0,3.0,0.818730753078,0.0497870683679,4.0,2.0,21.0,3.0,14.9361205104
"(60, 11)",1,42.0,1.0,3.0,15.0,3.0,0.818730753078,0.0497870683679,4.0,2.0,21.0,3.0,14.9361205104
"(60, 13)",1,42.0,0.5,3.0,14.5,3.0,0.818730753078,0.0497870683679,4.0,2.0,21.0,0.0,14.9361205104
"(60, 14)",1,0.0,1.0,3.0,15.0,3.0,0.818730753078,0.0497870683679,4.0,2.0,0.0,0.0,12.228661193499999
"(62, 3)",1,0.0,1.0,3.0,14.0,3.0,0.0742735782143,0.0608100626252,5.0,4.0,0.0,0.0,14.9361205104
"(62, 5)",1,0.0,1.0,3.0,14.0,3.0,0.818730753078,0.0608100626252,6.0,4.0,0.0,0.0,14.9361205104
"(62, 8)",1,0.0,4.0,3.0,17.0,3.0,0.818730753078,0.0333732699603,5.0,4.0,0.0,0.0,8.1971167341899989
"(62, 9)",1,0.0,1.0,3.0,14.0,3.0,0.818730753078,0.0608100626252,5.0,4.0,0.0,0.0,14.9361205104
"(62, 11)",1,42.0,1.0,3.0,14.0,3.0,0.818730753078,0.0608100626252,6.0,4.0,21.0,3.0,18.243018787600001
"(62, 13)",1,42.0,0.5,3.0,13.5,3.0,0.818730753078,0.0608100626252,6.0,4.0,21.0,0.0,18.243018787600001
"(62, 14)",1,42.0,1.0,3.0,14.0,3.0,0.0742735782143,0.0608100626252,6.0,4.0,21.0,0.0,18.243018787600001
"(64, 5)",1,0.0,1.0,3.0,20.0,3.0,0.818730753078,0.0183156388887,4.0,2.0,0.0,0.0,4.4986730461400004
"(64, 10)",1,42.0,1.0,3.0,20.0,3.0,0.818730753078,0.0183156388887,4.0,2.0,21.0,0.0,5.4946916666199996
"(64, 11)",1,42.0,1.0,3.0,20.0,3.0,0.818730753078,0.0183156388887,4.0,2.0,21.0,3.0,5.4946916666199996
"(64, 13)",1,42.0,0.5,3.0,19.5,3.0,0.818730753078,0.0183156388887,4.0,2.0,21.0,0.0,5.4946916666199996
"(64, 14)",1,42.0,1.0,3.0,20.0,3.0,0.0223707718562,0.0183156388887,4.0,2.0,21.0,0.0,5.4946916666199996
"(68, 2)",1,0.0,3.0,3.0,15.0,3.0,0.0907179532894,0.0497870683679,3.0,4.0,0.0,0.0,12.228661193499999
"(68, 8)",1,0.0,4.0,3.0,16.0,3.0,0.0907179532894,0.0407622039784,4.0,4.0,0.0,0.0,10.011980988099999
"(68, 9)",1,42.0,1.0,3.0,13.0,3.0,0.0907179532894,0.0742735782143,6.33333333333,4.0,21.0,3.0,22.282073464299998
"(68, 11)",1,42.0,1.0,3.0,13.0,3.0,0.0907179532894,0.0742735782143,6.33333333333,4.0,21.0,3.0,22.282073464299998
"(68, 13)",1,42.0,0.5,3.0,12.5,3.0,0.818730753078,0.0742735782143,6.33333333333,4.0,21.0,0.0,22.282073464299998
"(70, 4)",1,42.0,1.0,3.0,16.0,3.0,0.818730753078,0.0407622039784,4.0,2.0,21.0,0.0,12.228661193499999
"(70, 5)",1,42.0,1.0,3.0,16.0,3.0,0.0497870683679,0.0407622039784,4.0,2.0,21.0,3.0,12.228661193499999
"(70, 8)",1,0.0,4.0,3.0,19.0,3.0,0.0497870683679,0.0223707718562,4.0,2.0,0.0,0.0,5.4946916666199996
"(70, 9)",1,42.0,1.0,3.0,16.0,3.0,0.0497870683679,0.0407622039784,4.0,2.0,21.0,3.0,12.228661193499999
"(70, 11)",1,42.0,1.0,3.0,16.0,3.0,0.818730753078,0.0407622039784,4.0,2.0,21.0,3.0,12.228661193499999
"(70, 13)",1,42.0,0.5,3.0,15.5,3.0,0.0497870683679,0.0407622039784,4.0,2.0,21.0,0.0,12.228661193499999
"(74, 2)",1,0.0,3.0,3.0,13.0,3.0,0.135335283237,0.0742735782143,4.0,5.5,0.0,0.0,18.243018787600001
"(74, 3)",1,0.0,1.0,3.0,11.0,3.0,0.818730753078,0.110803158362,5.0,5.5,0.0,0.0,27.215385986799998
"(74, 8)",1,0.0,4.0,3.0,14.0,3.0,0.135335283237,0.0608100626252,5.0,5.5,0.0,0.0,14.9361205104
"(74, 10)",1,0.0,1.0,3.0,11.0,3.0,0.135335283237,0.110803158362,5.0,5.5,0.0,0.0,27.215385986799998
"(74, 11)",1,42.0,1.0,3.0,11.0,3.0,0.818730753078,0.110803158362,9.33333333333,7.0,21.0,3.0,33.240947508699996
"(74, 13)",1,42.0,0.5,3.0,10.5,3.0,0.818730753078,0.110803158362,9.33333333333,7.0,21.0,0.0,33.240947508699996
"(75, 2)",1,0.0,3.0,3.0,14.0,3.0,0.818730753078,0.0608100626252,3.0,4.0,0.0,0.0,14.9361205104
"(75, 3)",1,0.0,1.0,3.0,12.0,3.0,0.110803158362,0.0907179532894,4.0,4.0,0.0,0.0,22.282073464299998
"(75, 8)",1,0.0,4.0,3.0,15.0,3.0,0.818730753078,0.0497870683679,4.0,4.0,0.0,0.0,12.228661193499999
"(75, 9)",1,42.0,1.0,3.0,12.0,3.0,0.110803158362,0.0907179532894,6.33333333333,4.0,21.0,3.0,27.215385986799998
"(75, 11)",1,42.0,1.0,3.0,12.0,3.0,0.110803158362,0.0907179532894,6.33333333333,4.0,21.0,3.0,27.215385986799998
"(75, 13)",1,42.0,0.5,3.0,11.5,3.0,0.818730753078,0.0907179532894,6.33333333333,4.0,21.0,0.0,27.215385986799998
"(77, 2)",1,0.0,3.0,3.0,17.0,3.0,0.0608100626252,0.0333732699603,3.0,4.0,0.0,0.0,8.1971167341899989
"(77, 3)",1,0.0,1.0,3.0,15.0,3.0,0.818730753078,0.0497870683679,4.0,4.0,0.0,0.0,12.228661193499999
"(77, 9)",1,42.0,1.0,3.0,15.0,3.0,0.0608100626252,0.0497870683679,6.33333333333,4.0,21.0,3.0,14.9361205104
"(77, 10)",1,0.0,1.0,3.0,15.0,3.0,0.818730753078,0.0497870683679,4.0,4.0,0.0,0.0,12.228661193499999
"(77, 11)",1,42.0,1.0,3.0,15.0,3.0,0.818730753078,0.0497870683679,6.33333333333,4.0,21.0,3.0,14.9361205104
"(77, 13)",1,42.0,0.5,3.0,14.5,3.0,0.818730753078,0.0497870683679,6.33333333333,4.0,21.0,0.0,14.9361205104
"(78, 3)",1,0.0,1.0,3.0,18.0,3.0,0.0333732699603,0.0273237224473,4.0,2.0,0.0,0.0,6.7112315568499996
"(78, 4)",1,42.0,1.0,3.0,18.0,3.0,0.818730753078,0.0273237224473,4.0,2.0,21.0,0.0,8.1971167341899989
"(78, 5)",1,42.0,1.0,3.0,18.0,3.0,0.0333732699603,0.0273237224473,4.0,2.0,21.0,3.0,8.1971167341799998
"(78, 9)",1,42.0,1.0,3.0,18.0,3.0,0.0333732699603,0.0273237224473,4.0,2.0,21.0,3.0,7.9238795097100008
"(78, 10)",1,0.0,1.0,3.0,18.0,3.0,0.818730753078,0.0273237224473,4.0,2.0,0.0,0.0,6.7112315568499996
"(78, 11)",1,42.0,1.0,3.0,18.0,3.0,0.0333732699603,0.0273237224473,4.0,2.0,21.0,3.0,8.1971167341799998
"(78, 13)",1,42.0,0.5,3.0,17.5,3.0,0.818730753078,0.0273237224473,4.0,2.0,21.0,0.0,8.1971167341899989
"(81, 3)",1,0.0,1.0,3.0,19.0,3.0,0.0273237224473,0.0223707718562,4.0,2.0,0.0,0.0,5.4946916666199996
"(81, 4)",1,42.0,1.0,3.0,19.0,3.0,0.818730753078,0.0223707718562,4.0,2.0,21.0,0.0,6.7112315568499996
"(81, 5)",1,42.0,1.0,3.0,19.0,3.0,0.0273237224473,0.0223707718562,4.0,2.0,21.0,3.0,6.7112315568499996
"(81, 9)",1,42.0,1.0,3.0,19.0,3.0,0.0273237224473,0.0223707718562,4.0,2.0,21.0,3.0,6.7112315568499996
"(81, 11)",1,42.0,1.0,3.0,19.0,3.0,0.0273237224473,0.0223707718562,4.0,2.0,21.0,3.0,6.7112315568499996
"(81, 13)",1,42.0,0.5,3.0,18.5,3.0,0.0273237224473,0.0223707718562,4.0,2.0,21.0,0.0,6.7112315568499996
"(87, 5)",1,0.0,1.0,3.0,15.0,3.0,0.0608100626252,0.0497870683679,4.0,2.0,0.0,0.0,12.228661193499999
"(87, 8)",1,0.0,4.0,3.0,18.0,3.0,0.818730753078,0.0273237224473,4.0,2.0,0.0,0.0,6.7112315568499996
"(87, 9)",1,0.0,1.0,3.0,15.0,3.0,0.0608100626252,0.0497870683679,4.0,2.0,0.0,0.0,12.228661193499999
"(87, 10)",1,42.0,1.0,3.0,15.0,3.0,0.818730753078,0.0497870683679,4.0,2.0,21.0,0.0,14.9361205104
"(87, 11)",1,42.0,1.0,3.0,15.0,3.0,0.818730753078,0.0497870683679,4.0,2.0,21.0,3.0,14.9361205104
"(87, 13)",1,42.0,0.5,3.0,14.5,3.0,0.818730753078,0.0497870683679,4.0,2.0,21.0,0.0,14.9361205104
"(87, 14)",1,42.0,1.0,3.0,15.0,3.0,0.0608100626252,0.0497870683679,4.0,2.0,21.0,0.0,14.9361205104
"(88, 5)",1,0.0,1.0,3.0,16.0,3.0,0.0497870683679,0.0407622039784,4.0,2.0,0.0,0.0,10.011980988099999
"(88, 8)",1,0.0,4.0,3.0,19.0,3.0,0.818730753078,0.0223707718562,4.0,2.0,0.0,0.0,5.4946916666199996
"(88, 10)",1,42.0,1.0,3.0,16.0,3.0,0.0497870683679,0.0407622039784,4.0,2.0,21.0,0.0,12.228661193499999
"(88, 11)",1,42.0,1.0,3.0,16.0,3.0,0.818730753078,0.0407622039784,4.0,2.0,21.0,3.0,12.228661193499999
"(88, 13)",1,42.0,0.5,3.0,15.5,3.0,0.0497870683679,0.0407622039784,4.0,2.0,21.0,0.0,12.228661193499999
"(88, 14)",1,42.0,1.0,3.0,16.0,3.0,0.0497870683679,0.0407622039784,4.0,2.0,21.0,0.0,12.228661193499999
"(90, 3)",1,0.0,1.0,3.0,19.0,3.0,0.0273237224473,0.0223707718562,4.0,2.0,0.0,0.0,5.4946916666199996
"(90, 9)",1,0.0,1.0,3.0,19.0,3.0,0.0273237224473,0.0223707718562,4.0,2.0,0.0,0.0,5.4946916666199996
"(90, 10)",1,42.0,1.0,3.0,19.0,3.0,0.0273237224473,0.0223707718562,4.0,2.0,21.0,0.0,6.7112315568499996
"(90, 11)",1,42.0,1.0,3.0,19.0,3.0,0.818730753078,0.0223707718562,4.0,2.0,21.0,3.0,6.7112315568499996
"(90, 13)",1,42.0,0.5,3.0,18.5,3.0,0.818730753078,0.0223707718562,4.0,2.0,21.0,0.0,6.7112315568499996
"(90, 14)",1,42.0,1.0,3.0,19.0,3.0,0.818730753078,0.0223707718562,4.0,2.0,21.0,0.0,6.7112315568499996
"(92, 4)",1,42.0,1.0,3.0,19.0,3.0,0.0273237224473,0.0223707718562,4.0,2.0,21.0,0.0,6.7112315568499996
"(92, 5)",1,42.0,1.0,3.0,19.0,3.0,0.0273237224473,0.0223707718562,4.0,2.0,21.0,3.0,6.7112315568499996
"(92, 9)",1,42.0,1.0,3.0,19.0,3.0,0.818730753078,0.0223707718562,4.0,2.0,21.0,3.0,6.7112315568499996
"(92, 11)",1,42.0,1.0,3.0,19.0,3.0,0.818730753078,0.0223707718562,4.0,2.0,21.0,3.0,6.7112315568499996
"(92, 13)",1,42.0,0.5,3.0,18.5,3.0,0.0273237224473,0.0223707718562,4.0,2.0,21.0,0.0,6.7112315568499996
"(92, 14)",1,0.0,1.0,3.0,19.0,3.0,0.0273237224473,0.0223707718562,4.0,2.0,0.0,0.0,5.4946916666199996
"(94, 3)",1,0.0,1.0,3.0,14.0,3.0,0.818730753078,0.0608100626252,4.0,4.0,0.0,0.0,14.9361205104
"(94, 4)",1,0.0,1.0,3.0,14.0,3.0,0.0742735782143,0.0608100626252,4.0,4.0,0.0,0.0,14.9361205104
"(94, 5)",1,0.0,1.0,3.0,14.0,3.0,0.818730753078,0.0608100626252,4.0,4.0,0.0,0.0,14.9361205104
"(94, 7)",1,0.0,4.0,3.0,17.0,3.0,0.818730753078,0.0333732699603,3.0,4.0,0.0,0.0,8.1971167341899989
"(94, 10)",1,42.0,1.0,3.0,14.0,3.0,0.818730753078,0.0608100626252,6.33333333333,4.0,21.0,0.0,18.243018787600001
"(94, 11)",1,42.0,1.0,3.0,14.0,3.0,0.0742735782143,0.0608100626252,6.33333333333,4.0,21.0,3.0,18.243018787600001
"(94, 13)",1,42.0,0.5,3.0,13.5,3.0,0.818730753078,0.0608100626252,6.33333333333,4.0,21.0,0.0,18.243018787600001
"(99, 4)",1,0.0,1.0,3.0,15.0,3.0,0.818730753078,0.0497870683679,4.0,4.0,0.0,0.0,12.228661193499999
"(99, 5)",1,0.0,1.0,3.0,15.0,3.0,0.818730753078,0.0497870683679,4.0,4.0,0.0,0.0,12.228661193499999
"(99, 7)",1,0.0,4.0,3.0,18.0,3.0,0.0608100626252,0.0273237224473,3.0,4.0,0.0,0.0,6.7112315568499996
"(99, 10)",1,42.0,1.0,3.0,15.0,3.0,0.818730753078,0.0497870683679,6.33333333333,4.0,21.0,0.0,14.9361205104
"(99, 11)",1,42.0,1.0,3.0,15.0,3.0,0.818730753078,0.0497870683679,6.33333333333,4.0,21.0,3.0,14.9361205104
"(99, 13)",1,42.0,0.5,3.0,14.5,3.0,0.818730753078,0.0497870683679,6.33333333333,4.0,21.0,0.0,14.9361205104
"(100, 4)",1,0.0,1.0,3.0,19.0,3.0,0.818730753078,0.0223707718562,4.0,2.0,0.0,0.0,5.4946916666199996
"(100, 5)",1,0.0,1.0,3.0,19.0,3.0,0.818730753078,0.0223707718562,4.0,2.0,0.0,0.0,5.4946916666199996
"(100, 10)",1,42.0,1.0,3.0,19.0,3.0,0.0273237224473,0.0223707718562,4.0,2.0,21.0,0.0,6.7112315568499996
"(100, 11)",1,42.0,1.0,3.0,19.0,3.0,0.818730753078,0.0223707718562,4.0,2.0,21.0,3.0,6.7112315568499996
"(100, 13)",1,42.0,0.5,3.0,18.5,3.0,0.818730753078,0.0223707718562,4.0,2.0,21.0,0.0,6.7112315568499996
"(100, 14)",1,42.0,1.0,3.0,19.0,3.0,0.818730753078,0.0223707718562,4.0,2.0,21.0,0.0,6.7112315568499996
"(104, 3)",1,0.0,1.0,3.0,16.0,3.0,0.818730753078,0.0407622039784,4.0,4.0,0.0,0.0,10.011980988099999
"(104, 7)",1,0.0,4.0,3.0,19.0,3.0,0.0497870683679,0.0223707718562,3.0,4.0,0.0,0.0,5.4946916666199996
"(104, 10)",1,42.0,1.0,3.0,16.0,3.0,0.0497870683679,0.0407622039784,6.33333333333,4.0,21.0,0.0,12.228661193499999
"(104, 11)",1,42.0,1.0,3.0,16.0,3.0,0.818730753078,0.0407622039784,6.33333333333,4.0,21.0,3.0,12.228661193499999
"(104, 13)",1,42.0,0.5,3.0,15.5,3.0,0.0497870683679,0.0407622039784,6.33333333333,4.0,21.0,0.0,12.228661193499999
"(108, 3)",1,0.0,1.0,3.0,14.0,3.0,0.0742735782143,0.0608100626252,8.66666666667,6.0,0.0,0.0,14.9361205104
"(108, 4)",1,42.0,1.0,3.0,14.0,3.0,0.0742735782143,0.0608100626252,6.33333333333,4.0,21.0,0.0,18.243018787600001
"(108, 5)",1,42.0,1.0,3.0,14.0,3.0,0.818730753078,0.0608100626252,6.33333333333,4.0,21.0,3.0,18.243018787600001
"(108, 7)",1,0.0,4.0,3.0,17.0,3.0,0.818730753078,0.0333732699603,5.33333333333,4.0,0.0,0.0,8.1971167341899989
"(108, 9)",1,42.0,1.0,3.0,14.0,3.0,0.818730753078,0.0608100626252,6.33333333333,4.0,21.0,3.0,18.243018787600001
"(108, 11)",1,42.0,1.0,3.0,14.0,3.0,0.818730753078,0.0608100626252,6.33333333333,4.0,21.0,3.0,18.243018787600001
"(108, 13)",1,42.0,0.5,3.0,13.5,3.0,0.818730753078,0.0608100626252,6.33333333333,4.0,21.0,0.0,18.243018787600001
"(108, 14)",1,0.0,1.0,3.0,14.0,3.0,0.818730753078,0.0608100626252,5.33333333333,4.0,0.0,0.0,14.9361205104
"(116, 5)",1,0.0,1.0,3.0,19.0,3.0,0.0273237224473,0.0223707718562,4.0,2.0,0.0,0.0,5.4946916666199996
"(116, 9)",1,0.0,1.0,3.0,19.0,3.0,0.818730753078,0.0223707718562,4.0,2.0,0.0,0.0,5.4946916666199996
"(116, 10)",1,42.0,1.0,3.0,19.0,3.0,0.818730753078,0.0223707718562,4.0,2.0,21.0,0.0,6.7112315568499996
"(116, 11)",1,42.0,1.0,3.0,19.0,3.0,0.0273237224473,0.0223707718562,4.0,2.0,21.0,3.0,6.7112315568499996
"(116, 13)",1,42.0,0.5,3.0,18.5,3.0,0.0273237224473,0.0223707718562,4.0,2.0,21.0,0.0,6.7112315568499996
"(116, 14)",1,42.0,1.0,3.0,19.0,3.0,0.0273237224473,0.0223707718562,4.0,2.0,21.0,0.0,6.7112315568499996
"(117, 2)",1,0.0,3.0,3.0,14.0,3.0,0.110803158362,0.0608100626252,6.13333333333,7.0,0.0,0.0,14.9361205104
"(117, 7)",1,0.0,4.0,3.0,15.0,3.0,0.110803158362,0.0497870683679,6.13333333333,6.0,0.0,0.0,12.228661193499999
"(117, 9)",1,42.0,1.0,3.0,12.0,3.0,0.110803158362,0.0907179532894,10.2666666667,7.0,21.0,3.0,27.215385986799998
"(117, 11)",1,42.0,1.0,3.0,12.0,3.0,0.110803158362,0.0907179532894,10.2666666667,7.0,21.0,3.0,26.308206453899999
"(117, 13)",1,42.0,0.5,3.0,11.5,3.0,0.818730753078,0.0907179532894,10.2666666667,7.0,21.0,0.0,27.215385986799998
"(117, 14)",1,0.0,1.0,3.0,12.0,3.0,0.818730753078,0.0907179532894,6.13333333333,6.0,0.0,0.0,22.282073464299998
"(119, 3)",1,0.0,1.0,3.0,15.0,3.0,0.0608100626252,0.0497870683679,5.0,4.0,0.0,0.0,12.228661193499999
"(119, 8)",1,0.0,4.0,3.0,18.0,3.0,0.0608100626252,0.0273237224473,5.0,4.0,0.0,0.0,6.7112315568499996
"(119, 9)",1,0.0,1.0,3.0,15.0,3.0,0.0608100626252,0.0497870683679,5.0,4.0,0.0,0.0,12.228661193499999
"(119, 11)",1,42.0,1.0,3.0,15.0,3.0,0.0608100626252,0.0497870683679,6.0,4.0,21.0,3.0,14.9361205104
"(119, 13)",1,42.0,0.5,3.0,14.5,3.0,0.818730753078,0.0497870683679,6.0,4.0,21.0,0.0,14.9361205104
"(119, 14)",1,42.0,1.0,3.0,15.0,3.0,0.818730753078,0.0497870683679,6.0,4.0,21.0,0.0,14.9361205104
"(120, 8)",1,0.0,4.0,3.0,19.0,3.0,0.818730753078,0.0223707718562,4.0,2.0,0.0,0.0,5.4946916666199996
"(120, 9)",1,0.0,1.0,3.0,16.0,3.0,0.0497870683679,0.0407622039784,4.0,2.0,0.0,0.0,10.011980988099999
"(120, 10)",1,42.0,1.0,3.0,16.0,3.0,0.818730753078,0.0407622039784,4.0,2.0,21.0,0.0,12.228661193499999
"(120, 11)",1,42.0,1.0,3.0,16.0,3.0,0.0497870683679,0.0407622039784,4.0,2.0,21.0,3.0,12.228661193499999
"(120, 13)",1,42.0,0.5,3.0,15.5,3.0,0.818730753078,0.0407622039784,4.0,2.0,21.0,0.0,12.228661193499999
"(120, 14)",1,42.0,1.0,3.0,16.0,3.0,0.0497870683679,0.0407622039784,4.0,2.0,21.0,0.0,12.228661193499999
"(122, 2)",1,0.0,3.0,3.0,14.0,3.0,0.818730753078,0.0608100626252,3.0,4.0,0.0,0.0,14.9361205104
"(122, 8)",1,0.0,4.0,3.0,15.0,3.0,0.818730753078,0.0497870683679,4.0,4.0,0.0,0.0,12.228661193499999
"(122, 9)",1,42.0,1.0,3.0,12.0,3.0,0.110803158362,0.0907179532894,6.33333333333,4.0,21.0,3.0,27.215385986799998
"(122, 11)",1,42.0,1.0,3.0,12.0,3.0,0.818730753078,0.0907179532894,6.33333333333,4.0,21.0,3.0,22.679488322399997
"(122, 13)",1,42.0,0.5,3.0,11.5,3.0,0.818730753078,0.0907179532894,6.33333333333,4.0,21.0,0.0,27.215385986799998
"(122, 14)",1,0.0,1.0,3.0,12.0,3.0,0.818730753078,0.0907179532894,4.0,4.0,0.0,0.0,22.282073464299998
"(124, 10)",1,42.0,1.0,3.0,21.0,3.0,0.0183156388887,0.0149955768205,4.0,2.0,21.0,0.0,4.4986730461400004
"(124, 11)",1,42.0,1.0,3.0,21.0,3.0,0.818730753078,0.0149955768205,4.0,2.0,21.0,3.0,4.4986730461400004
"(124, 13)",1,42.0,0.5,3.0,20.5,3.0,0.818730753078,0.0149955768205,4.0,2.0,21.0,0.0,4.4986730461400004
"(124, 14)",1,42.0,1.0,3.0,21.0,3.0,0.0183156388887,0.0149955768205,4.0,2.0,21.0,0.0,4.4986730461400004
"(127, 3)",1,0.0,1.0,3.0,14.0,4.0,0.818730753078,0.0608100626252,5.0,4.0,0.0,0.0,14.9361205104
"(127, 4)",1,0.0,1.0,3.0,14.0,4.0,0.0742735782143,0.0608100626252,6.0,4.0,0.0,0.0,14.9361205104
"(127, 8)",1,0.0,4.0,3.0,17.0,4.0,0.0742735782143,0.0333732699603,5.0,4.0,0.0,0.0,8.1971167341899989
"(127, 9)",1,0.0,1.0,3.0,14.0,4.0,0.818730753078,0.0608100626252,5.0,4.0,0.0,0.0,14.9361205104
"(127, 11)",1,36.0,1.0,3.0,14.0,4.0,0.818730753078,0.0608100626252,6.0,4.0,18.0,3.0,18.243018787600001
"(127, 13)",1,36.0,0.5,3.0,13.5,4.0,0.818730753078,0.0608100626252,6.0,4.0,18.0,0.0,18.243018787600001
"(127, 14)",1,36.0,1.0,3.0,14.0,4.0,0.818730753078,0.0608100626252,6.0,4.0,18.0,0.0,18.243018787600001
"(128, 3)",1,0.0,1.0,3.0,15.0,4.0,0.818730753078,0.0497870683679,5.0,4.0,0.0,0.0,12.228661193499999
"(128, 8)",1,0.0,4.0,3.0,18.0,4.0,0.818730753078,0.0273237224473,5.0,4.0,0.0,0.0,6.7112315568499996
"(128, 9)",1,0.0,1.0,3.0,15.0,4.0,0.0608100626252,0.0497870683679,5.0,4.0,0.0,0.0,12.228661193499999
"(128, 11)",1,36.0,1.0,3.0,15.0,4.0,0.818730753078,0.0497870683679,6.0,4.0,18.0,3.0,14.9361205104
"(128, 13)",1,36.0,0.5,3.0,14.5,4.0,0.818730753078,0.0497870683679,6.0,4.0,18.0,0.0,14.9361205104
"(128, 14)",1,36.0,1.0,3.0,15.0,4.0,0.818730753078,0.0497870683679,6.0,4.0,18.0,0.0,14.9361205104
"(129, 3)",1,0.0,1.0,3.0,16.0,4.0,0.0497870683679,0.0407622039784,4.0,2.0,0.0,0.0,10.011980988099999
"(129, 8)",1,0.0,4.0,3.0,19.0,4.0,0.818730753078,0.0223707718562,4.0,2.0,0.0,0.0,5.4946916666199996
"(129, 10)",1,36.0,1.0,3.0,16.0,4.0,0.818730753078,0.0407622039784,4.0,2.0,18.0,0.0,12.228661193499999
"(129, 11)",1,36.0,1.0,3.0,16.0,4.0,0.818730753078,0.0407622039784,4.0,2.0,18.0,3.0,10.190550994600001
"(129, 13)",1,36.0,0.5,3.0,15.5,4.0,0.818730753078,0.0407622039784,4.0,2.0,18.0,0.0,12.228661193499999
"(129, 14)",1,36.0,1.0,3.0,16.0,4.0,0.0497870683679,0.0407622039784,4.0,2.0,18.0,0.0,12.228661193499999
"(130, 8)",1,0.0,4.0,3.0,20.0,4.0,0.0407622039784,0.0183156388887,4.0,2.0,0.0,0.0,4.4986730461400004
"(130, 10)",1,36.0,1.0,3.0,17.0,4.0,0.818730753078,0.0333732699603,4.0,2.0,18.0,0.0,10.011980988099999
"(130, 11)",1,36.0,1.0,3.0,17.0,4.0,0.818730753078,0.0333732699603,4.0,2.0,18.0,3.0,10.011980988099999
"(130, 13)",1,36.0,0.5,3.0,16.5,4.0,0.0407622039784,0.0333732699603,4.0,2.0,18.0,0.0,10.011980988099999
